index_data,temperature,pressure,mass_ratio
13167,0.05921052631578947,0.896551724137931,0.029807692307692313
39946,0.08552631578947367,0.7241379310344828,0.28365384615384626
7194,0.019736842105263157,0.5862068965517242,0.011538461538461539
9638,1.0,0.06896551724137931,0.029807692307692313
25730,0.17105263157894737,0.6206896551724138,0.10288461538461541
8555,0.9210526315789473,0.8620689655172414,0.011538461538461539
33606,0.6513157894736842,0.3103448275862069,0.17355769230769236
13443,0.868421052631579,0.9310344827586207,0.029807692307692313
41522,0.3881578947368421,0.034482758620689655,0.4562500000000001
21613,0.2631578947368421,0.7241379310344828,0.726923076923077
43689,0.5526315789473685,0.5172413793103449,0.4562500000000001
28650,0.256578947368421,0.24137931034482757,1.0000000000000002
45227,0.6052631578947368,0.8620689655172414,0.4562500000000001
3073,0.08552631578947367,0.6896551724137931,0.0
28660,0.3223684210526315,0.24137931034482757,1.0000000000000002
4459,0.14473684210526316,1.0,0.0
20284,0.5789473684210527,0.41379310344827586,0.726923076923077
34271,1.0,0.44827586206896547,0.17355769230769236
3784,0.736842105263158,0.8275862068965517,0.0
2945,0.25,0.6551724137931035,0.0
1375,0.993421052631579,0.27586206896551724,0.0
11584,0.7171052631578948,0.5172413793103449,0.029807692307692313
1882,0.3026315789473684,0.41379310344827586,0.0
42307,0.5197368421052632,0.2068965517241379,0.4562500000000001
31859,0.23026315789473684,0.9655172413793104,1.0000000000000002
23075,0.8223684210526316,0.0,0.10288461538461541
15610,0.02631578947368421,0.41379310344827586,0.05817307692307693
21189,0.4934210526315789,0.6206896551724138,0.726923076923077
18023,0.8026315789473685,0.9310344827586207,0.05817307692307693
30658,0.381578947368421,0.6896551724137931,1.0000000000000002
6222,0.6710526315789473,0.3448275862068965,0.011538461538461539
17013,0.19736842105263158,0.7241379310344828,0.05817307692307693
23066,0.7631578947368421,0.0,0.10288461538461541
10555,0.993421052631579,0.27586206896551724,0.029807692307692313
23378,0.8026315789473685,0.06896551724137931,0.10288461538461541
27352,0.7763157894736842,0.9655172413793104,0.10288461538461541
43761,0.019736842105263157,0.5517241379310345,0.4562500000000001
35530,0.2236842105263158,0.7586206896551725,0.17355769230769236
22655,0.07236842105263158,0.9655172413793104,0.726923076923077
22059,0.17763157894736842,0.8275862068965517,0.726923076923077
24754,0.7960526315789473,0.3793103448275862,0.10288461538461541
24088,0.4407894736842105,0.24137931034482757,0.10288461538461541
16660,0.8947368421052632,0.6206896551724138,0.05817307692307693
1473,0.6315789473684211,0.3103448275862069,0.0
44493,0.8092105263157895,0.6896551724137931,0.4562500000000001
12584,0.25,0.7586206896551725,0.029807692307692313
10838,0.8421052631578948,0.3448275862068965,0.029807692307692313
26464,0.9736842105263158,0.7586206896551725,0.10288461538461541
32054,0.5065789473684211,1.0,1.0000000000000002
34215,0.6315789473684211,0.44827586206896547,0.17355769230769236
23070,0.7894736842105263,0.0,0.10288461538461541
41245,0.5789473684210527,1.0,0.28365384615384626
8706,0.9078947368421053,0.896551724137931,0.011538461538461539
3981,0.019736842105263157,0.896551724137931,0.0
8186,0.5065789473684211,0.7931034482758621,0.011538461538461539
1891,0.36184210526315785,0.41379310344827586,0.0
31055,0.9802631578947368,0.7586206896551725,1.0000000000000002
12357,0.7697368421052632,0.6896551724137931,0.029807692307692313
36117,0.05921052631578947,0.896551724137931,0.17355769230769236
30729,0.8486842105263158,0.6896551724137931,1.0000000000000002
40823,0.8223684210526316,0.896551724137931,0.28365384615384626
12696,0.9868421052631579,0.7586206896551725,0.029807692307692313
14306,0.5065789473684211,0.10344827586206896,0.05817307692307693
5896,0.5394736842105263,0.27586206896551724,0.011538461538461539
15954,0.2763157894736842,0.4827586206896552,0.05817307692307693
25807,0.6776315789473685,0.6206896551724138,0.10288461538461541
464,0.03289473684210526,0.10344827586206896,0.0
42175,0.6578947368421053,0.1724137931034483,0.4562500000000001
19428,0.9868421052631579,0.2068965517241379,0.726923076923077
33697,0.24342105263157895,0.3448275862068965,0.17355769230769236
6854,0.8026315789473685,0.4827586206896552,0.011538461538461539
16435,0.42105263157894735,0.5862068965517242,0.05817307692307693
22332,0.9671052631578948,0.8620689655172414,0.726923076923077
40391,1.0,0.7931034482758621,0.28365384615384626
25016,0.5065789473684211,0.44827586206896547,0.10288461538461541
11500,0.16447368421052633,0.5172413793103449,0.029807692307692313
19438,0.046052631578947366,0.24137931034482757,0.726923076923077
39307,0.9144736842105263,0.5517241379310345,0.28365384615384626
6300,0.17763157894736842,0.3793103448275862,0.011538461538461539
13093,0.5789473684210527,0.8620689655172414,0.029807692307692313
17785,0.24342105263157895,0.896551724137931,0.05817307692307693
35872,0.4605263157894737,0.8275862068965517,0.17355769230769236
4347,0.41447368421052627,0.9655172413793104,0.0
34931,0.30921052631578944,0.6206896551724138,0.17355769230769236
37451,0.7828947368421053,0.13793103448275862,0.28365384615384626
6622,0.28289473684210525,0.44827586206896547,0.011538461538461539
42987,0.9671052631578948,0.3448275862068965,0.4562500000000001
6275,0.013157894736842105,0.3793103448275862,0.011538461538461539
33004,0.7171052631578948,0.1724137931034483,0.17355769230769236
8568,0.0,0.896551724137931,0.011538461538461539
45727,0.875,0.9655172413793104,0.4562500000000001
38233,0.8947368421052632,0.3103448275862069,0.28365384615384626
10031,0.5657894736842105,0.1724137931034483,0.029807692307692313
41301,0.9473684210526316,1.0,0.28365384615384626
37393,0.4013157894736842,0.13793103448275862,0.28365384615384626
14519,0.9013157894736842,0.13793103448275862,0.05817307692307693
34790,0.3881578947368421,0.5862068965517242,0.17355769230769236
2924,0.11184210526315788,0.6551724137931035,0.0
35596,0.6578947368421053,0.7586206896551725,0.17355769230769236
19264,0.9144736842105263,0.1724137931034483,0.726923076923077
22319,0.881578947368421,0.8620689655172414,0.726923076923077
22622,0.861842105263158,0.9310344827586207,0.726923076923077
271,0.7763157894736842,0.034482758620689655,0.0
6399,0.8289473684210527,0.3793103448275862,0.011538461538461539
5107,0.381578947368421,0.10344827586206896,0.011538461538461539
38707,0.993421052631579,0.41379310344827586,0.28365384615384626
14614,0.5197368421052632,0.1724137931034483,0.05817307692307693
20445,0.6315789473684211,0.44827586206896547,0.726923076923077
32164,0.2236842105263158,0.0,0.17355769230769236
33165,0.7697368421052632,0.2068965517241379,0.17355769230769236
1144,0.48026315789473684,0.24137931034482757,0.0
36186,0.5131578947368421,0.896551724137931,0.17355769230769236
27502,0.756578947368421,1.0,0.10288461538461541
23439,0.19736842105263158,0.10344827586206896,0.10288461538461541
15069,0.4934210526315789,0.27586206896551724,0.05817307692307693
35853,0.3355263157894737,0.8275862068965517,0.17355769230769236
37264,0.5592105263157895,0.10344827586206896,0.28365384615384626
17673,0.5131578947368421,0.8620689655172414,0.05817307692307693
15057,0.41447368421052627,0.27586206896551724,0.05817307692307693
27399,0.07894736842105263,1.0,0.10288461538461541
22028,0.9802631578947368,0.7931034482758621,0.726923076923077
5666,0.03289473684210526,0.24137931034482757,0.011538461538461539
24178,0.02631578947368421,0.27586206896551724,0.10288461538461541
26046,0.2368421052631579,0.6896551724137931,0.10288461538461541
8326,0.42105263157894735,0.8275862068965517,0.011538461538461539
33439,0.5592105263157895,0.27586206896551724,0.17355769230769236
5781,0.7894736842105263,0.24137931034482757,0.011538461538461539
34703,0.8223684210526316,0.5517241379310345,0.17355769230769236
23754,0.256578947368421,0.1724137931034483,0.10288461538461541
17976,0.4934210526315789,0.9310344827586207,0.05817307692307693
11350,0.18421052631578946,0.4827586206896552,0.029807692307692313
25386,0.9276315789473685,0.5172413793103449,0.10288461538461541
8834,0.743421052631579,0.9310344827586207,0.011538461538461539
14388,0.039473684210526314,0.13793103448275862,0.05817307692307693
6831,0.6513157894736842,0.4827586206896552,0.011538461538461539
7051,0.08552631578947367,0.5517241379310345,0.011538461538461539
24722,0.5855263157894737,0.3793103448275862,0.10288461538461541
40607,0.40789473684210525,0.8620689655172414,0.28365384615384626
34039,0.48026315789473684,0.41379310344827586,0.17355769230769236
24221,0.30921052631578944,0.27586206896551724,0.10288461538461541
348,0.2763157894736842,0.06896551724137931,0.0
34475,0.3289473684210526,0.5172413793103449,0.17355769230769236
32549,0.743421052631579,0.06896551724137931,0.17355769230769236
15348,0.3157894736842105,0.3448275862068965,0.05817307692307693
6569,0.9407894736842105,0.41379310344827586,0.011538461538461539
37523,0.25,0.1724137931034483,0.28365384615384626
22609,0.7763157894736842,0.9310344827586207,0.726923076923077
14443,0.4013157894736842,0.13793103448275862,0.05817307692307693
45382,0.618421052631579,0.896551724137931,0.4562500000000001
21507,0.5723684210526316,0.6896551724137931,0.726923076923077
37044,0.11842105263157895,0.06896551724137931,0.28365384615384626
11064,0.3157894736842105,0.41379310344827586,0.029807692307692313
30505,0.381578947368421,0.6551724137931035,1.0000000000000002
23226,0.8092105263157895,0.034482758620689655,0.10288461538461541
38442,0.256578947368421,0.3793103448275862,0.28365384615384626
28317,0.07894736842105263,0.1724137931034483,1.0000000000000002
45389,0.6644736842105263,0.896551724137931,0.4562500000000001
25559,0.05263157894736842,0.5862068965517242,0.10288461538461541
33207,0.039473684210526314,0.24137931034482757,0.17355769230769236
13544,0.5263157894736842,0.9655172413793104,0.029807692307692313
7535,0.25,0.6551724137931035,0.011538461538461539
12462,0.4539473684210526,0.7241379310344828,0.029807692307692313
29566,0.24342105263157895,0.44827586206896547,1.0000000000000002
35575,0.5197368421052632,0.7586206896551725,0.17355769230769236
33026,0.861842105263158,0.1724137931034483,0.17355769230769236
5515,0.046052631578947366,0.2068965517241379,0.011538461538461539
16782,0.6907894736842105,0.6551724137931035,0.05817307692307693
32993,0.6447368421052632,0.1724137931034483,0.17355769230769236
17169,0.21710526315789475,0.7586206896551725,0.05817307692307693
9813,0.13815789473684212,0.13793103448275862,0.029807692307692313
16122,0.37499999999999994,0.5172413793103449,0.05817307692307693
529,0.4605263157894737,0.10344827586206896,0.0
7316,0.8223684210526316,0.5862068965517242,0.011538461538461539
40825,0.8355263157894737,0.896551724137931,0.28365384615384626
33953,0.9210526315789473,0.3793103448275862,0.17355769230769236
28685,0.48684210526315785,0.24137931034482757,1.0000000000000002
16362,0.9473684210526316,0.5517241379310345,0.05817307692307693
13373,0.40789473684210525,0.9310344827586207,0.029807692307692313
49,0.3223684210526315,0.0,0.0
29780,0.6447368421052632,0.4827586206896552,1.0000000000000002
29163,0.611842105263158,0.3448275862068965,1.0000000000000002
9930,0.9078947368421053,0.13793103448275862,0.029807692307692313
2568,0.7894736842105263,0.5517241379310345,0.0
10944,0.5328947368421053,0.3793103448275862,0.029807692307692313
11334,0.07894736842105263,0.4827586206896552,0.029807692307692313
11270,0.6644736842105263,0.44827586206896547,0.029807692307692313
7547,0.3289473684210526,0.6551724137931035,0.011538461538461539
4319,0.23026315789473684,0.9655172413793104,0.0
12923,0.4671052631578947,0.8275862068965517,0.029807692307692313
3699,0.17763157894736842,0.8275862068965517,0.0
41065,0.4013157894736842,0.9655172413793104,0.28365384615384626
24256,0.5394736842105263,0.27586206896551724,0.10288461538461541
1016,0.6447368421052632,0.2068965517241379,0.0
19453,0.14473684210526316,0.24137931034482757,0.726923076923077
32532,0.6315789473684211,0.06896551724137931,0.17355769230769236
6140,0.13157894736842105,0.3448275862068965,0.011538461538461539
31861,0.24342105263157895,0.9655172413793104,1.0000000000000002
536,0.5065789473684211,0.10344827586206896,0.0
10201,0.6776315789473685,0.2068965517241379,0.029807692307692313
41867,0.6447368421052632,0.10344827586206896,0.4562500000000001
17060,0.5065789473684211,0.7241379310344828,0.05817307692307693
3171,0.7302631578947368,0.6896551724137931,0.0
32045,0.4473684210526315,1.0,1.0000000000000002
2937,0.19736842105263158,0.6551724137931035,0.0
22992,0.2763157894736842,0.0,0.10288461538461541
2807,0.34868421052631576,0.6206896551724138,0.0
5540,0.2105263157894737,0.2068965517241379,0.011538461538461539
38528,0.8223684210526316,0.3793103448275862,0.28365384615384626
24693,0.3947368421052631,0.3793103448275862,0.10288461538461541
8118,0.05921052631578947,0.7931034482758621,0.011538461538461539
31780,0.7171052631578948,0.9310344827586207,1.0000000000000002
2518,0.4605263157894737,0.5517241379310345,0.0
121,0.7960526315789473,0.0,0.0
12238,0.993421052631579,0.6551724137931035,0.029807692307692313
16012,0.6578947368421053,0.4827586206896552,0.05817307692307693
15887,0.8421052631578948,0.44827586206896547,0.05817307692307693
34890,0.039473684210526314,0.6206896551724138,0.17355769230769236
39496,0.14473684210526316,0.6206896551724138,0.28365384615384626
26180,0.11184210526315788,0.7241379310344828,0.10288461538461541
4723,0.875,0.0,0.011538461538461539
22635,0.9473684210526316,0.9310344827586207,0.726923076923077
5315,0.743421052631579,0.13793103448275862,0.011538461538461539
13561,0.6381578947368421,0.9655172413793104,0.029807692307692313
13119,0.75,0.8620689655172414,0.029807692307692313
38453,0.3289473684210526,0.3793103448275862,0.28365384615384626
27907,0.4013157894736842,0.06896551724137931,1.0000000000000002
3972,0.9671052631578948,0.8620689655172414,0.0
29852,0.11184210526315788,0.5172413793103449,1.0000000000000002
36794,0.48684210526315785,0.0,0.28365384615384626
10993,0.8552631578947368,0.3793103448275862,0.029807692307692313
40365,0.8289473684210527,0.7931034482758621,0.28365384615384626
17499,0.37499999999999994,0.8275862068965517,0.05817307692307693
29418,0.2763157894736842,0.41379310344827586,1.0000000000000002
18254,0.30921052631578944,1.0,0.05817307692307693
26946,0.11842105263157895,0.896551724137931,0.10288461538461541
18244,0.24342105263157895,1.0,0.05817307692307693
18562,0.3223684210526315,0.034482758620689655,0.726923076923077
44535,0.07894736842105263,0.7241379310344828,0.4562500000000001
6842,0.7236842105263158,0.4827586206896552,0.011538461538461539
20247,0.3355263157894737,0.41379310344827586,0.726923076923077
33514,0.046052631578947366,0.3103448275862069,0.17355769230769236
40247,0.05263157894736842,0.7931034482758621,0.28365384615384626
42388,0.046052631578947366,0.24137931034482757,0.4562500000000001
5878,0.42105263157894735,0.27586206896551724,0.011538461538461539
3814,0.9342105263157895,0.8275862068965517,0.0
796,0.20394736842105263,0.1724137931034483,0.0
18227,0.13157894736842105,1.0,0.05817307692307693
2222,0.5263157894736842,0.4827586206896552,0.0
20804,0.9802631578947368,0.5172413793103449,0.726923076923077
22827,0.19736842105263158,1.0,0.726923076923077
24243,0.4539473684210526,0.27586206896551724,0.10288461538461541
12216,0.8486842105263158,0.6551724137931035,0.029807692307692313
13111,0.6973684210526316,0.8620689655172414,0.029807692307692313
33088,0.2631578947368421,0.2068965517241379,0.17355769230769236
